"Volunteer" "Activity" "Variable" "Average"
"392" "10" "WALKING" "frequencyBodybodyaccjerkmagMean" 0.0205189516981132
"393" "10" "WALKING" "frequencyBodybodyaccjerkmagStd" 0.0502087634986792
"394" "10" "WALKING" "frequencyBodybodygyromagMean" -0.412616909622642
"395" "10" "WALKING" "frequencyBodybodygyromagStd" -0.499759796981132
"396" "10" "WALKING" "frequencyBodybodygyrojerkmagMean" -0.515065335849057
"397" "10" "WALKING" "frequencyBodybodygyrojerkmagStd" -0.517675799056604
"398" "21" "WALKING" "timeBodyaccMeanx" 0.279183526730769
"399" "21" "WALKING" "timeBodyaccMeany" -0.0181610317526923
"400" "21" "WALKING" "timeBodyaccMeanz" -0.104319332403846
"401" "21" "WALKING" "timeBodyaccStdx" -0.297814843538462
"402" "21" "WALKING" "timeBodyaccStdy" 0.0540880509209615
"403" "21" "WALKING" "timeBodyaccStdz" -0.16868872575
"404" "21" "WALKING" "timeGravityaccMeanx" 0.862524800961538
"405" "21" "WALKING" "timeGravityaccMeany" -0.370984549423077
"406" "21" "WALKING" "timeGravityaccMeanz" -0.220947960192308
"407" "21" "WALKING" "timeGravityaccStdx" -0.969576355384615
"408" "21" "WALKING" "timeGravityaccStdy" -0.964144520576923
"409" "21" "WALKING" "timeGravityaccStdz" -0.974939388076923
"410" "21" "WALKING" "timeBodyaccjerkMeanx" 0.0782251820211538
"411" "21" "WALKING" "timeBodyaccjerkMeany" 0.00235197553846154
"412" "21" "WALKING" "timeBodyaccjerkMeanz" -0.0101813421307692
"413" "21" "WALKING" "timeBodyaccjerkStdx" -0.114888873837692
"414" "21" "WALKING" "timeBodyaccjerkStdy" -0.0347143855729423
"415" "21" "WALKING" "timeBodyaccjerkStdz" -0.425142604807692
"416" "21" "WALKING" "timeBodygyroMeanx" -0.0459323393842308
"417" "21" "WALKING" "timeBodygyroMeany" -0.0590294439942308
"418" "21" "WALKING" "timeBodygyroMeanz" 0.0983715930038462
"419" "21" "WALKING" "timeBodygyroStdx" -0.432232883846154
"420" "21" "WALKING" "timeBodygyroStdy" -0.397892316730769
"421" "21" "WALKING" "timeBodygyroStdz" -0.311875599423077
"422" "21" "WALKING" "timeBodygyrojerkMeanx" -0.0868767709153846
"423" "21" "WALKING" "timeBodygyrojerkMeany" -0.0515650260576923
"424" "21" "WALKING" "timeBodygyrojerkMeanz" -0.0621192104076923
"425" "21" "WALKING" "timeBodygyrojerkStdx" -0.238908311384615
"426" "21" "WALKING" "timeBodygyrojerkStdy" -0.482854309807692
"427" "21" "WALKING" "timeBodygyrojerkStdz" -0.494927657115385
"428" "21" "WALKING" "timeBodyaccmagMean" -0.123455661519231
"429" "21" "WALKING" "timeBodyaccmagStd" -0.299709752173077
"430" "21" "WALKING" "timeGravityaccmagMean" -0.123455661519231
"431" "21" "WALKING" "timeGravityaccmagStd" -0.299709752173077
"432" "21" "WALKING" "timeBodyaccjerkmagMean" -0.148138991523077
"433" "21" "WALKING" "timeBodyaccjerkmagStd" -0.0838487968942308
"434" "21" "WALKING" "timeBodygyromagMean" -0.284775644807692
"435" "21" "WALKING" "timeBodygyromagStd" -0.408304434423077
"436" "21" "WALKING" "timeBodygyrojerkmagMean" -0.426930725
"437" "21" "WALKING" "timeBodygyrojerkmagStd" -0.450369988846154
"438" "21" "WALKING" "frequencyBodyaccMeanx" -0.273496158519231
"439" "21" "WALKING" "frequencyBodyaccMeany" 0.0338465813711538
"440" "21" "WALKING" "frequencyBodyaccMeanz" -0.300309066730769
"441" "21" "WALKING" "frequencyBodyaccStdx" -0.308547185288462
"442" "21" "WALKING" "frequencyBodyaccStdy" -0.00256294245192308
"443" "21" "WALKING" "frequencyBodyaccStdz" -0.164961027194231
"444" "21" "WALKING" "frequencyBodyaccjerkMeanx" -0.200442011365385
"445" "21" "WALKING" "frequencyBodyaccjerkMeany" -0.112564739084615
"446" "21" "WALKING" "frequencyBodyaccjerkMeanz" -0.405700157884615
"447" "21" "WALKING" "frequencyBodyaccjerkStdx" -0.107412802661538
"448" "21" "WALKING" "frequencyBodyaccjerkStdy" -0.0148415165923077
"449" "21" "WALKING" "frequencyBodyaccjerkStdz" -0.443563412692308
"450" "21" "WALKING" "frequencyBodygyroMeanx" -0.246657382884615
"451" "21" "WALKING" "frequencyBodygyroMeany" -0.371744086730769
"452" "21" "WALKING" "frequencyBodygyroMeanz" -0.283262474865385
"453" "21" "WALKING" "frequencyBodygyroStdx" -0.491859244230769
"454" "21" "WALKING" "frequencyBodygyroStdy" -0.419400879423077
"455" "21" "WALKING" "frequencyBodygyroStdz" -0.385505359038462
"456" "21" "WALKING" "frequencyBodyaccmagMean" -0.251266388923077
"457" "21" "WALKING" "frequencyBodyaccmagStd" -0.438149791153846
"458" "21" "WALKING" "frequencyBodybodyaccjerkmagMean" -0.144009889665385
"459" "21" "WALKING" "frequencyBodybodyaccjerkmagStd" -0.0186734409634615
"460" "21" "WALKING" "frequencyBodybodygyromagMean" -0.409516081153846
"461" "21" "WALKING" "frequencyBodybodygyromagStd" -0.512249343076923
"462" "21" "WALKING" "frequencyBodybodygyrojerkmagMean" -0.4995972025
"463" "21" "WALKING" "frequencyBodybodygyrojerkmagStd" -0.429323466346154
"464" "3" "WALKING" "timeBodyaccMeanx" 0.275567462068966
"465" "3" "WALKING" "timeBodyaccMeany" -0.0171767844203448
"466" "3" "WALKING" "timeBodyaccMeanz" -0.112674859827586
"467" "3" "WALKING" "timeBodyaccStdx" -0.360356726034483
"468" "3" "WALKING" "timeBodyaccStdy" -0.0699140652103448
"469" "3" "WALKING" "timeBodyaccStdz" -0.387411994310345
"470" "3" "WALKING" "timeGravityaccMeanx" 0.936506743275862
"471" "3" "WALKING" "timeGravityaccMeany" -0.261986357931034
"472" "3" "WALKING" "timeGravityaccMeanz" -0.138107866258621
"473" "3" "WALKING" "timeGravityaccStdx" -0.97777159137931
"474" "3" "WALKING" "timeGravityaccStdy" -0.962355639482759
"475" "3" "WALKING" "timeGravityaccStdz" -0.952091795
"476" "3" "WALKING" "timeBodyaccjerkMeanx" 0.0814745882660345
"477" "3" "WALKING" "timeBodyaccjerkMeany" 0.0100591485
"478" "3" "WALKING" "timeBodyaccjerkMeanz" -0.00562264594827586
"479" "3" "WALKING" "timeBodyaccjerkStdx" -0.26867964387931
"480" "3" "WALKING" "timeBodyaccjerkStdy" -0.0449619594258621
"481" "3" "WALKING" "timeBodyaccjerkStdz" -0.52948611637931
"482" "3" "WALKING" "timeBodygyroMeanx" -0.0256405192517241
"483" "3" "WALKING" "timeBodygyroMeany" -0.0779150937413793
"484" "3" "WALKING" "timeBodygyroMeanz" 0.0813485942827586
"485" "3" "WALKING" "timeBodygyroStdx" -0.571869560172414
"486" "3" "WALKING" "timeBodygyroStdy" -0.563793260172414
"487" "3" "WALKING" "timeBodygyroStdz" -0.476696411551724
"488" "3" "WALKING" "timeBodygyrojerkMeanx" -0.0952398165017241
"489" "3" "WALKING" "timeBodygyrojerkMeany" -0.0387874651724138
"490" "3" "WALKING" "timeBodygyrojerkMeanz" -0.0503616100815517
"491" "3" "WALKING" "timeBodygyrojerkStdx" -0.385922986034483
"492" "3" "WALKING" "timeBodygyrojerkStdy" -0.639087984137931
"493" "3" "WALKING" "timeBodygyrojerkStdz" -0.536664080344828
"494" "3" "WALKING" "timeBodyaccmagMean" -0.254690333275862
"495" "3" "WALKING" "timeBodyaccmagStd" -0.328428936551724
"496" "3" "WALKING" "timeGravityaccmagMean" -0.254690333275862
"497" "3" "WALKING" "timeGravityaccmagStd" -0.328428936551724
"498" "3" "WALKING" "timeBodyaccjerkmagMean" -0.280009317413793
"499" "3" "WALKING" "timeBodyaccjerkmagStd" -0.139916355325862
"500" "3" "WALKING" "timeBodygyromagMean" -0.466411754137931
"501" "3" "WALKING" "timeBodygyromagStd" -0.561510683275862
"502" "3" "WALKING" "timeBodygyrojerkmagMean" -0.566135217931034
"503" "3" "WALKING" "timeBodygyrojerkmagStd" -0.567371560862069
"504" "3" "WALKING" "frequencyBodyaccMeanx" -0.316614011689655
"505" "3" "WALKING" "frequencyBodyaccMeany" -0.0813024353275862
"506" "3" "WALKING" "frequencyBodyaccMeanz" -0.412374074482759
"507" "3" "WALKING" "frequencyBodyaccStdx" -0.379276781206897
"508" "3" "WALKING" "frequencyBodyaccStdy" -0.124030832001724
"509" "3" "WALKING" "frequencyBodyaccStdz" -0.422998473965517
"510" "3" "WALKING" "frequencyBodyaccjerkMeanx" -0.304694442551724
"511" "3" "WALKING" "frequencyBodyaccjerkMeany" -0.140508590224138
"512" "3" "WALKING" "frequencyBodyaccjerkMeanz" -0.514137255344828
"513" "3" "WALKING" "frequencyBodyaccjerkStdx" -0.296596633103448
"514" "3" "WALKING" "frequencyBodyaccjerkStdy" -0.00561498755362069
"515" "3" "WALKING" "frequencyBodyaccjerkStdz" -0.543529108103448
"516" "3" "WALKING" "frequencyBodygyroMeanx" -0.437845763793103
"517" "3" "WALKING" "frequencyBodygyroMeany" -0.561526265344828
"518" "3" "WALKING" "frequencyBodygyroMeanz" -0.418126217413793
"519" "3" "WALKING" "frequencyBodygyroStdx" -0.615121369827586
"520" "3" "WALKING" "frequencyBodygyroStdy" -0.568888673448276
"521" "3" "WALKING" "frequencyBodygyroStdz" -0.545896388103448
"522" "3" "WALKING" "frequencyBodyaccmagMean" -0.290031535172414
"523" "3" "WALKING" "frequencyBodyaccmagStd" -0.456373080862069
"524" "3" "WALKING" "frequencyBodybodyaccjerkmagMean" -0.186764516965517
"525" "3" "WALKING" "frequencyBodybodyaccjerkmagStd" -0.0898519904044828
"526" "3" "WALKING" "frequencyBodybodygyromagMean" -0.569755772241379
"527" "3" "WALKING" "frequencyBodybodygyromagStd" -0.632643292931034
"528" "3" "WALKING" "frequencyBodybodygyrojerkmagMean" -0.607751646034483
"529" "3" "WALKING" "frequencyBodybodygyrojerkmagStd" -0.549087007931034
"530" "30" "WALKING" "timeBodyaccMeanx" 0.276406758
"531" "30" "WALKING" "timeBodyaccMeany" -0.0175880385730769
"532" "30" "WALKING" "timeBodyaccMeanz" -0.0986247068969231
"533" "30" "WALKING" "timeBodyaccStdx" -0.346394275230769
"534" "30" "WALKING" "timeBodyaccStdy" -0.173550021692308
"535" "30" "WALKING" "timeBodyaccStdz" -0.120476783907692
"536" "30" "WALKING" "timeGravityaccMeanx" 0.965217551076923
"537" "30" "WALKING" "timeGravityaccMeany" -0.157673823846154
"538" "30" "WALKING" "timeGravityaccMeanz" -0.00392556384476923
"539" "30" "WALKING" "timeGravityaccStdx" -0.979752466923077
"540" "30" "WALKING" "timeGravityaccStdy" -0.970176562153846
"541" "30" "WALKING" "timeGravityaccStdz" -0.943958420615385
"542" "30" "WALKING" "timeBodyaccjerkMeanx" 0.0688689970184615
"543" "30" "WALKING" "timeBodyaccjerkMeany" 0.0219656545
"544" "30" "WALKING" "timeBodyaccjerkMeanz" -0.00739534236
"545" "30" "WALKING" "timeBodyaccjerkStdx" -0.374400941384615
"546" "30" "WALKING" "timeBodyaccjerkStdy" -0.270709274446154
"547" "30" "WALKING" "timeBodyaccjerkStdz" -0.521351855076923
"548" "30" "WALKING" "timeBodygyroMeanx" -0.0459505355861538
"549" "30" "WALKING" "timeBodygyroMeany" -0.0649170927338462
"550" "30" "WALKING" "timeBodygyroMeanz" 0.0839568239261538
"551" "30" "WALKING" "timeBodygyroStdx" -0.387920593846154
"552" "30" "WALKING" "timeBodygyroStdy" 0.00600277892
"553" "30" "WALKING" "timeBodygyroStdz" -0.182569652430769
"554" "30" "WALKING" "timeBodygyrojerkMeanx" -0.0873839917276923
"555" "30" "WALKING" "timeBodygyrojerkMeany" -0.0617028868769231
"556" "30" "WALKING" "timeBodygyrojerkMeanz" -0.0446007229941538
"557" "30" "WALKING" "timeBodygyrojerkStdx" -0.460345386153846
"558" "30" "WALKING" "timeBodygyrojerkStdy" -0.497621802307692
"559" "30" "WALKING" "timeBodygyrojerkStdz" -0.476208796153846
"560" "30" "WALKING" "timeBodyaccmagMean" -0.195140032969231
"561" "30" "WALKING" "timeBodyaccmagStd" -0.359873411538462
"562" "30" "WALKING" "timeGravityaccmagMean" -0.195140032969231
"563" "30" "WALKING" "timeGravityaccmagStd" -0.359873411538462
"564" "30" "WALKING" "timeBodyaccjerkmagMean" -0.352111713846154
"565" "30" "WALKING" "timeBodyaccjerkmagStd" -0.353751020923077
"566" "30" "WALKING" "timeBodygyromagMean" -0.0229640797463077
"567" "30" "WALKING" "timeBodygyromagStd" -0.266845731292308
"568" "30" "WALKING" "timeBodygyrojerkmagMean" -0.472068729846154
"569" "30" "WALKING" "timeBodygyrojerkmagStd" -0.546977272307692
"570" "30" "WALKING" "frequencyBodyaccMeanx" -0.351402910907692
"571" "30" "WALKING" "frequencyBodyaccMeany" -0.193856663907692
"572" "30" "WALKING" "frequencyBodyaccMeanz" -0.309558882615385
"573" "30" "WALKING" "frequencyBodyaccStdx" -0.344928112461538
"574" "30" "WALKING" "frequencyBodyaccStdy" -0.215634315369231
"575" "30" "WALKING" "frequencyBodyaccStdz" -0.0931447617846154
"576" "30" "WALKING" "frequencyBodyaccjerkMeanx" -0.389595631107692
"577" "30" "WALKING" "frequencyBodyaccjerkMeany" -0.299525343907692
"578" "30" "WALKING" "frequencyBodyaccjerkMeanz" -0.467030710153846
"579" "30" "WALKING" "frequencyBodyaccjerkStdx" -0.415135398
"580" "30" "WALKING" "frequencyBodyaccjerkStdy" -0.289466095323077
"581" "30" "WALKING" "frequencyBodyaccjerkStdz" -0.575410267076923
"582" "30" "WALKING" "frequencyBodygyroMeanx" -0.374440300461538
"583" "30" "WALKING" "frequencyBodygyroMeany" -0.175900924040154
"584" "30" "WALKING" "frequencyBodygyroMeanz" -0.247350343692308
"585" "30" "WALKING" "frequencyBodygyroStdx" -0.399032346
"586" "30" "WALKING" "frequencyBodygyroStdy" 0.0955456046230769
"587" "30" "WALKING" "frequencyBodygyroStdz" -0.237941473615385
"588" "30" "WALKING" "frequencyBodyaccmagMean" -0.342363772923077
"589" "30" "WALKING" "frequencyBodyaccmagStd" -0.469852794923077
"590" "30" "WALKING" "frequencyBodybodyaccjerkmagMean" -0.347180134692308
"591" "30" "WALKING" "frequencyBodybodyaccjerkmagStd" -0.366537416615385
"592" "30" "WALKING" "frequencyBodybodygyromagMean" -0.358344356
"593" "30" "WALKING" "frequencyBodybodygyromagStd" -0.331541740923077
"594" "30" "WALKING" "frequencyBodybodygyrojerkmagMean" -0.547621753230769
"595" "30" "WALKING" "frequencyBodybodygyrojerkmagStd" -0.578580044615385
"596" "14" "WALKING" "timeBodyaccMeanx" 0.271959598644068
"597" "14" "WALKING" "timeBodyaccMeany" -0.0217785380966102
"598" "14" "WALKING" "timeBodyaccMeanz" -0.106756369135593
"599" "14" "WALKING" "timeBodyaccStdx" -0.402639098135593
"600" "14" "WALKING" "timeBodyaccStdy" -0.0536126686650847
"601" "14" "WALKING" "timeBodyaccStdz" 0.0518841040022034
"602" "14" "WALKING" "timeGravityaccMeanx" 0.802973961525424
"603" "14" "WALKING" "timeGravityaccMeany" -0.270314822881356
"604" "14" "WALKING" "timeGravityaccMeanz" -0.422495268474576
"605" "14" "WALKING" "timeGravityaccStdx" -0.974816884237288
"606" "14" "WALKING" "timeGravityaccStdy" -0.954455935762712
"607" "14" "WALKING" "timeGravityaccStdz" -0.947516969830508
"608" "14" "WALKING" "timeBodyaccjerkMeanx" 0.0720877913452542
"609" "14" "WALKING" "timeBodyaccjerkMeany" 0.024116023559322
"610" "14" "WALKING" "timeBodyaccjerkMeanz" 0.0199723036949153
"611" "14" "WALKING" "timeBodyaccjerkStdx" -0.454497019661017
"612" "14" "WALKING" "timeBodyaccjerkStdy" -0.344339569152542
"613" "14" "WALKING" "timeBodyaccjerkStdz" -0.472791088644068
"614" "14" "WALKING" "timeBodygyroMeanx" -0.00347655062271186
"615" "14" "WALKING" "timeBodygyroMeany" -0.0829682847966102
"616" "14" "WALKING" "timeBodygyroMeanz" 0.0513222717627119
"617" "14" "WALKING" "timeBodygyroStdx" -0.60038822220339
"618" "14" "WALKING" "timeBodygyroStdy" -0.0148392604279661
"619" "14" "WALKING" "timeBodygyroStdz" -0.12609080020339
"620" "14" "WALKING" "timeBodygyrojerkMeanx" -0.110656054802153
"621" "14" "WALKING" "timeBodygyrojerkMeany" -0.0438969529084746
"622" "14" "WALKING" "timeBodygyrojerkMeanz" -0.0388825919508475
"623" "14" "WALKING" "timeBodygyrojerkStdx" -0.571759911525424
"624" "14" "WALKING" "timeBodygyrojerkStdy" -0.536737701694915
"625" "14" "WALKING" "timeBodygyrojerkStdz" -0.497187687966102
"626" "14" "WALKING" "timeBodyaccmagMean" -0.144404671779661
"627" "14" "WALKING" "timeBodyaccmagStd" -0.36380562779661
"628" "14" "WALKING" "timeGravityaccmagMean" -0.144404671779661
"629" "14" "WALKING" "timeGravityaccmagStd" -0.36380562779661
"630" "14" "WALKING" "timeBodyaccjerkmagMean" -0.377293155084746
"631" "14" "WALKING" "timeBodyaccjerkmagStd" -0.439746918474576
"632" "14" "WALKING" "timeBodygyromagMean" -0.137208741864407
"633" "14" "WALKING" "timeBodygyromagStd" -0.201401930542373
"634" "14" "WALKING" "timeBodygyrojerkmagMean" -0.519895046779661
"635" "14" "WALKING" "timeBodygyrojerkmagStd" -0.606103313898305
"636" "14" "WALKING" "frequencyBodyaccMeanx" -0.421498172542373
"637" "14" "WALKING" "frequencyBodyaccMeany" -0.174601844847458
"638" "14" "WALKING" "frequencyBodyaccMeanz" -0.177366434042373
"639" "14" "WALKING" "frequencyBodyaccStdx" -0.395859985762712
"640" "14" "WALKING" "frequencyBodyaccStdy" -0.0542709972186441
"641" "14" "WALKING" "frequencyBodyaccStdz" 0.0854892136933898
"642" "14" "WALKING" "frequencyBodyaccjerkMeanx" -0.472360616779661
"643" "14" "WALKING" "frequencyBodyaccjerkMeany" -0.376766600508475
"644" "14" "WALKING" "frequencyBodyaccjerkMeanz" -0.415899179152542
"645" "14" "WALKING" "frequencyBodyaccjerkStdx" -0.484797709830508
"646" "14" "WALKING" "frequencyBodyaccjerkStdy" -0.353526894237288
"647" "14" "WALKING" "frequencyBodyaccjerkStdz" -0.528889535084746
"648" "14" "WALKING" "frequencyBodygyroMeanx" -0.508595851864407
"649" "14" "WALKING" "frequencyBodygyroMeany" -0.215894949525424
"650" "14" "WALKING" "frequencyBodygyroMeanz" -0.212925759152542
"651" "14" "WALKING" "frequencyBodygyroStdx" -0.630082075932203
"652" "14" "WALKING" "frequencyBodygyroStdy" 0.0832950551222034
"653" "14" "WALKING" "frequencyBodygyroStdz" -0.180232949016949
"654" "14" "WALKING" "frequencyBodyaccmagMean" -0.373516771016949
"655" "14" "WALKING" "frequencyBodyaccmagStd" -0.457490009491525
"656" "14" "WALKING" "frequencyBodybodyaccjerkmagMean" -0.431591453389831
"657" "14" "WALKING" "frequencyBodybodyaccjerkmagStd" -0.453426008983051
"658" "14" "WALKING" "frequencyBodybodygyromagMean" -0.311386449661017
"659" "14" "WALKING" "frequencyBodybodygyromagStd" -0.265504551525424
"660" "14" "WALKING" "frequencyBodybodygyrojerkmagMean" -0.591036936101695
"661" "14" "WALKING" "frequencyBodybodygyrojerkmagStd" -0.65567766220339
"662" "26" "WALKING" "timeBodyaccMeanx" 0.279264443728814
"663" "26" "WALKING" "timeBodyaccMeany" -0.0154259586949153
"664" "26" "WALKING" "timeBodyaccMeanz" -0.108927011474576
"665" "26" "WALKING" "timeBodyaccStdx" -0.340185527559322
"666" "26" "WALKING" "timeBodyaccStdy" -0.136351391645763
"667" "26" "WALKING" "timeBodyaccStdz" -0.333486502542373
"668" "26" "WALKING" "timeGravityaccMeanx" 0.960647754576271
"669" "26" "WALKING" "timeGravityaccMeany" -0.133922185084746
"670" "26" "WALKING" "timeGravityaccMeanz" 0.108738699508475
"671" "26" "WALKING" "timeGravityaccStdx" -0.980055651016949
"672" "26" "WALKING" "timeGravityaccStdy" -0.969040314237288
"673" "26" "WALKING" "timeGravityaccStdz" -0.966231561694915
"674" "26" "WALKING" "timeBodyaccjerkMeanx" 0.0652303740728813
"675" "26" "WALKING" "timeBodyaccjerkMeany" 0.0196712144372881
"676" "26" "WALKING" "timeBodyaccjerkMeanz" -0.00618305784355932
"677" "26" "WALKING" "timeBodyaccjerkStdx" -0.328452881355932
"678" "26" "WALKING" "timeBodyaccjerkStdy" -0.261863589338983
"679" "26" "WALKING" "timeBodyaccjerkStdz" -0.397483516101695
"680" "26" "WALKING" "timeBodygyroMeanx" -0.00334085938813559
"681" "26" "WALKING" "timeBodygyroMeany" -0.0841507651508475
"682" "26" "WALKING" "timeBodygyroMeanz" 0.0851069247830508
"683" "26" "WALKING" "timeBodygyroStdx" -0.492885711355932
"684" "26" "WALKING" "timeBodygyroStdy" -0.57573544779661
"685" "26" "WALKING" "timeBodygyroStdz" -0.354549059491525
"686" "26" "WALKING" "timeBodygyrojerkMeanx" -0.099411456038983
"687" "26" "WALKING" "timeBodygyrojerkMeany" -0.0456538283033898
"688" "26" "WALKING" "timeBodygyrojerkMeanz" -0.0492240545355932
"689" "26" "WALKING" "timeBodygyrojerkStdx" -0.417438636101695
"690" "26" "WALKING" "timeBodygyrojerkStdy" -0.587000110847458
"691" "26" "WALKING" "timeBodygyrojerkStdz" -0.485543001525424
"692" "26" "WALKING" "timeBodyaccmagMean" -0.223399171830508
"693" "26" "WALKING" "timeBodyaccmagStd" -0.421848313898305
"694" "26" "WALKING" "timeGravityaccmagMean" -0.223399171830508
"695" "26" "WALKING" "timeGravityaccmagStd" -0.421848313898305
"696" "26" "WALKING" "timeBodyaccjerkmagMean" -0.290758024915254
"697" "26" "WALKING" "timeBodyaccjerkmagStd" -0.279350754237288
"698" "26" "WALKING" "timeBodygyromagMean" -0.392092024067797
"699" "26" "WALKING" "timeBodygyromagStd" -0.538329286101695
"700" "26" "WALKING" "timeBodygyrojerkmagMean" -0.51239882559322
"701" "26" "WALKING" "timeBodygyrojerkmagStd" -0.603468672372881
"702" "26" "WALKING" "frequencyBodyaccMeanx" -0.321959549661017
"703" "26" "WALKING" "frequencyBodyaccMeany" -0.146702156576271
"704" "26" "WALKING" "frequencyBodyaccMeanz" -0.33953964559322
"705" "26" "WALKING" "frequencyBodyaccStdx" -0.34799792561017
"706" "26" "WALKING" "frequencyBodyaccStdy" -0.185725832305085
"707" "26" "WALKING" "frequencyBodyaccStdz" -0.384445322372881
"708" "26" "WALKING" "frequencyBodyaccjerkMeanx" -0.36422676440678
"709" "26" "WALKING" "frequencyBodyaccjerkMeany" -0.298531982474576
"710" "26" "WALKING" "frequencyBodyaccjerkMeanz" -0.398673189830508
"711" "26" "WALKING" "frequencyBodyaccjerkStdx" -0.351065957627119
"712" "26" "WALKING" "frequencyBodyaccjerkStdy" -0.271952157220339
"713" "26" "WALKING" "frequencyBodyaccjerkStdz" -0.396530418305085
"714" "26" "WALKING" "frequencyBodygyroMeanx" -0.368112905762712
"715" "26" "WALKING" "frequencyBodygyroMeany" -0.56182776559322
